"Date","Ptot","Evap","Discharge","Temp"
2001-12-01,21.4219641414136,7.06861422403245,10.4002169491525,2.9587164516129
2002-01-01,105.813028587053,11.4282968821056,12.1428610169492,5.4737964516129
2002-02-01,112.211597011549,17.8209812039455,36.8854779661017,6.61366035714286
2002-03-01,53.28703255515,34.2492436204975,47.947606779661,7.20771903225806
2002-04-01,50.8206576529992,53.7998312343137,NA,8.96484983333333
2002-05-01,89.4853896437398,80.1038083496223,27.8442305084746,11.2419451612903
2002-06-01,60.5323576313272,96.7492789809636,21.0523118644068,13.694446
2002-07-01,87.8330829564556,105.304340899962,18.9552813559322,15.5051025806452
2002-08-01,27.5246884733872,94.3355909902353,15.5051389830508,16.6188601612903
2002-09-01,44.1970299531491,59.869965712858,12.3683796610169,14.0716693333333
2002-10-01,133.791203556702,31.7792408301655,12.4738169491525,10.1167308064516
2002-11-01,201.395622339271,16.4046151825144,45.7627118644068,8.59319066666667
2002-12-01,117.50837161549,9.47225745980341,68.8593355932203,5.75221258064516
2003-01-01,94.0613048910037,9.59211966519974,136.142969491525,3.9139535483871
2003-02-01,34.5052034633977,14.0399718613883,61.1038372881356,3.86307392857143
2003-03-01,36.6784570260197,34.2496396803453,48.8848271186441,7.23947258064516
2003-04-01,36.8766159088557,54.4432513665969,34.1616813559322,9.02048033333333
2003-05-01,50.1001415248427,80.8339160278853,26.3593220338983,11.3728112903226
2003-06-01,49.7239086315272,106.343406965319,15.0541016949153,15.5448996666667
2003-07-01,88.7196295126554,113.292978917442,12.8047728813559,17.0113911290323
2003-08-01,9.78502878183641,102.413165633048,9.73976949152542,18.3506469354839
2003-09-01,9.95235452167416,59.7985020228999,7.3949613559322,14.00708
2003-10-01,44.4776326996999,29.6153472792725,6.25594576271186,8.86723306451613
2003-11-01,119.278019477081,15.4834453063622,6.34703186440678,7.83494233333333
2003-12-01,82.3973866109026,8.63189481494503,7.36128,4.780525
2004-01-01,97.8177838916641,10.4928063074598,13.0209193220339,5.00820967741936
2004-02-01,36.9421793230613,15.2466247669651,26.2011661016949,4.87147844827586
2004-03-01,56.0693410700352,31.4696124595445,28.3069830508475,5.97007370967742
2004-04-01,80.1909825364624,54.1519693501054,23.6970305084746,8.89616316666667
2004-05-01,36.262575818704,84.2247716876546,24.2183593220339,12.0035975806452
2004-06-01,52.5994189342109,105.324293022754,19.9803661016949,15.3444375
2004-07-01,72.307284440897,105.340743396941,15.8536677966102,15.5840985483871
2004-08-01,94.3995266146438,96.5053305710242,11.6801084745763,17.1652108064516
2004-09-01,36.5614505373028,61.2284368947438,8.49443796610169,14.6843816666667
2004-10-01,147.031436700605,31.3305033519652,9.13145491525424,10.3486919354839
2004-11-01,44.0757490132756,14.4547572310666,7.98746033898305,7.195927
